title	link	date	title_corrected	summary
Grieving migrant: Help me to help my surviving family - TT Newsday	https://newsday.co.tt/2020/12/17/grieving-migrant-help-me-to-help-my-surviving-family/	2020-12-17	Grieving migrant: Help me to help my surviving family	None 
Time to find solution to migrant crisis - Trinidad Guardian	http://www.guardian.co.tt/opinion/time-to-find-solution-to-migrant-crisis-6.2.1264720.2f874ef361	2020-12-17	Time to find solution to migrant crisis	But no one can deny that our closest neighbour is in trouble, with the collapse of their economy, growing hunger and a regime isolated by most democratic nations. However, once refugees arrive here, we must be guided by the laws of T&T and the various international commitments we signed onto in good faith. It is why fake news that suggests the unfortunate deaths of two dozen Venezuelan occurred after they were turned back at the border can fester and people believe there is some truth to it. 
UN bodies call for migrants to be involved in global COVID-19 recovery efforts - Trinidad Guardian	http://www.guardian.co.tt/news/un-bodies-call-for-migrants-to-be-involved-in-global-covid19-recovery-efforts-6.2.1265271.03567325cb	2020-12-18	UN bodies call for migrants to be involved in global COVID-19 recovery efforts	These are emotions felt by migrants around the world every day,” he points out. As a result of this global experience, Mr Guterres argues that more compassion should be extended to migrants. He added: “The dedication and entrepreneurial spirit we have seen this year reminds us that, as we move from pandemic response to recovery over the coming months, migrants will be an integral part of that return to normal life. 
An uncontrolled migrant crisis can be detrimental to T&T - Trinidad & Tobago Express Newspapers	https://trinidadexpress.com/opinion/letters/an-uncontrolled-migrant-crisis-can-be-detrimental-to-t-t/article_df861952-4191-11eb-8df5-4faae694b6c2.html	2020-12-18	An uncontrolled migrant crisis can be detrimental to T&T	I am very concerned by the latest developments which have taken place regarding our Venezuelan migrant crisis. It appears that international agencies and players have taken to ramping up the pressure on this country to relax its justified stance on the illegal migration of Venezuelans through our borders. Clear untruths, apparent intentional efforts to make this country look bad and questionable actions from international agencies have been revealed. 
Amnesty International urges T&T to help migrants - Trinidad Guardian	http://www.guardian.co.tt/news/amnesty-international-urges-tt-to-help-migrants-6.2.1265115.c901910d4b	2020-12-18	Amnesty International urges T&T to help migrants	In a statement, the body said T&T authorities had failed to condemn the “massive human rights violations in Venezuela” and was instead more focused on protecting its own national security. The group said while information was still unclear about what exactly happened with that wreckage, their initial information suggested that between 14 and 21 children and adults are either dead or are missing. The mass human rights violations and humanitarian crisis in Venezuela don’t end with a pandemic,” Amnesty International said. 
Human rights group: Let Caricom help Trinidad and Tobago with Venezuelan migrants - TT Newsday	https://newsday.co.tt/2020/12/18/human-rights-group-let-caricom-help-trinidad-and-tobago-with-venezuelan-migrants/	2020-12-18	Human rights group: Let Caricom help Trinidad and Tobago with Venezuelan migrants	None 
UNC: Government needs real plan for Venezuelan migrants - TT Newsday	https://newsday.co.tt/2020/12/18/unc-government-needs-real-plan-for-venezuelan-migrants/	2020-12-18	UNC: Government needs real plan for Venezuelan migrants	None 
PM Rowley not backing down on migrant stance - Trinidad Guardian	http://www.guardian.co.tt/news/pm-rowley-not-backing-down-on-migrant-stance-6.2.1265119.58a4baf053	2020-12-18	PM Rowley not backing down on migrant stance	And maybe one day a Venezuelan can speak to the days when her parents came here before she was born in T&T.” Rowley said one of the things Government cannot do is mass deportations. One of the laws being upgraded will make it less attractive for them to do that, he said. • Government will also “get there” on a recommendation for workplaces to be vigilantly regulated and monitored by Government, guarding against exploitation of workers and for abusive employers to be prosecuted. 
Venezuela migrants issue must be resolved - Trinidad Guardian	http://www.guardian.co.tt/opinion/venezuela-migrants-issue-must-be-resolved-6.2.1265607.507e4e6073	2020-12-19	Venezuela migrants issue must be resolved	Trinidad and Tobago has been getting a lot of negative press recently over the situation involving Venezuelan migrants who have been braving the seas to enter this country illegally. It will be interesting to see how the US-Venezuela situation develops under President-elect Joe Biden. On Thursday, Venezuelan Attorney General Tarek Williams Saab said each migrant paid US$150 to a human-trafficking ring as passage. 
Clarity, compassion,co-operation on migrants - TT Newsday	https://newsday.co.tt/2020/12/20/clarity-compassionco-operation-on-migrants/	2020-12-20	Clarity, compassion,co-operation on migrants	None 
MP Charles: Review migrant policy, lock down borders - TT Newsday	https://newsday.co.tt/2020/12/21/mp-charles-review-migrant-policy-lock-down-borders/	2020-12-21	MP Charles: Review migrant policy, lock down borders	None 
MSJ backs Govt on Venezuelan migrant policy - TT Newsday	https://newsday.co.tt/2020/12/22/msj-backs-govt-on-venezuelan-migrant-policy/	2020-12-22	MSJ backs Govt on Venezuelan migrant policy	None 
PM: Who is getting $11m to support migrants in T&T? - Trinidad & Tobago Express Newspapers	https://trinidadexpress.com/news/local/pm-who-is-getting-11m-to-support-migrants-in-t-t/article_f48d8d22-4582-11eb-8bed-bf83d7e45e54.html	2020-12-23	PM: Who is getting $11m to support migrants in T&T?	This is what Prime Minister Dr Keith Rowley would like to know. “If there is $11 million in Trinidad and Tobago to support migrants coming here, as the head of the Government of this country, I would love to know who is getting that money. So it has raised certain questions and we await the answers. 
US donates US$11m to NGOs to help Venezuelan migrants - TT Newsday	https://newsday.co.tt/2020/12/24/us-donates-us11m-to-ngos-to-help-venezuelan-migrants/	2020-12-24	US donates US$11m to NGOs to help Venezuelan migrants	None 
US Embassy reveals exactly where migrant aid $$ went - Trinidad Guardian	http://www.guardian.co.tt/news/us-embassy-reveals-exactly-where-migrant-aid--went-6.2.1267833.782e9674c7	2020-12-25	US Embassy reveals exactly where migrant aid $$ went	When asked about his thoughts on the US Embassy’s statement issued over the weekend Prime Minister Rowley said: “just bear in mind that somebody or bodies are getting and have received $77 million for this purpose. It explains a lot,” he said But yesterday in the information released, it showed the Embassy’s aid sheet included Democracy International, Living Water Community, UNHCR and Unicef. Earlier this month, some 20 Venezuelan nationals boarded a pirogue in Guiria and headed to Trinidad. 
Let's support Govt in the migrant crisis - TT Newsday	https://newsday.co.tt/2020/12/26/lets-support-govt-in-the-migrant-crisis/	2020-12-26	Let's support Govt in the migrant crisis	None 
Young: It's wrong to transport migrants - TT Newsday	https://newsday.co.tt/2020/12/26/its-a-crime-to-transport-migrants/	2020-12-26	Young: It's wrong to transport migrants	None 
New unit could be key to illegal migrant fight - Trinidad Guardian	http://www.guardian.co.tt/article/new-unit-could-be-key-to-illegal-migrant-fight-6.2.1268394.5640cb6c36	2020-12-27	New unit could be key to illegal migrant fight	It seems appropriate then, that Minister Young should turn his attention to a sea-based IATF-styled unit. During Parliamentary debate, Minister Young referred to maritime assets, interceptor vessels and radar systems being augmented by regiment land patrols in the illegal migrant fight. In this regard, we also hope that the latest plan is rolled out sooner rather than later. 
The miserable life of a migrant - Trinidad & Tobago Express Newspapers	https://trinidadexpress.com/newsextra/the-miserable-life-of-a-migrant/article_37d99eb6-48a5-11eb-9da5-b3ea26b0d04d.html	2020-12-28	The miserable life of a migrant	She was a ghost when she got here, undocumented and, like so many others, trying every day to earn money by whatever means —sales, skills, sex—while trying to avoid police attention, detention, and deportation. As of Saturday, six days later, they had not told Angelys’ children that she was dead. Her body is now on a slab at the Forensic Science Centre in Federation Park. 
TT migrant crisis: An epidemiological view - TT Newsday	https://newsday.co.tt/2021/01/02/tt-migrant-crisis-an-epidemiological-view/	2021-01-02	TT migrant crisis: An epidemiological view	None 
9 migrant children released but mothers remain in quarantine - TT Newsday	https://newsday.co.tt/2021/01/03/9-migrant-children-released-but-mothers-remain-in-quarantine/	2021-01-03	9 migrant children released but mothers remain in quarantine	None 
The migrant crisis and its long-term impact - Trinidad & Tobago Express Newspapers	https://trinidadexpress.com/opinion/letters/the-migrant-crisis-and-its-long-term-impact/article_3392ffe2-5079-11eb-b308-2fe880f14b1b.html	2021-01-07	The migrant crisis and its long-term impact	Certainly, there will be long-term demographic, sociological, environmental, economic, political and even national security impacts of this tragedy in the making. As a lecturer in environmental health/public health, I seek to focus on the short- term epidemiological dangers this poses. As patriotic citizens of our beloved land, let’s support the Government in this battle for national survival. 
How embassy's US$11m for Venezuelan migrants was spent - TT Newsday	https://newsday.co.tt/2021/01/08/how-embassys-us11m-for-venezuelan-migrants-was-spent/	2021-01-08	How embassy's US$11m for Venezuelan migrants was spent	None 
6 Venezuelan migrants held in Penal - TT Newsday	https://newsday.co.tt/2021/01/09/6-venezuelan-migrants-held-in-penal/	2021-01-09	6 Venezuelan migrants held in Penal	None 
Tewarie: Big $$ and migrant headache - Trinidad & Tobago Express Newspapers	https://trinidadexpress.com/news/local/tewarie-big-and-migrant-headache/article_0c96565a-52db-11eb-973f-8328a98d7f0e.html	2021-01-10	Tewarie: Big $$ and migrant headache	“That immigration in the Caribbean is mostly intra-Caribbean immigration moving from island to island and this Venezuelan migrant situation, though not as heavy in other islands, is really a new phenomenon for the entire region and for T&T. He said the migrant issue should have been dealt with since 2014, further arguing that there was no clear strategy for integration of Venezuelan migrants. “What I am seeing is an attempt by the State that we have some degree of structure. 
Lawyers for T&T children in ISIS sue Immigration boss - Trinidad Guardian	http://www.guardian.co.tt/news/lawyers-for-tt-children-in-isis-sue-immigration-boss-6.2.1275883.249b368b03	2021-01-14	Lawyers for T&T children in ISIS sue Immigration boss	Samdeo also took aim at the Anti-Terrorism Amendment Bill 2020, which she said seeks to improperly target children. In that lawsuit, the relatives are seeking to compel the ministry through National Security Minister Stuart Young to make a decision on whether they would be allowed or denied admission into T&T at a later date. The group is also being represented Criston J Williams and Jerome Riley. 
Rethink immigration policies - TT Newsday	https://newsday.co.tt/2021/01/14/rethink-immigration-policies/	2021-01-14	Rethink immigration policies	None 
Lawsuit filed for 'TT' children in ISIS refugee camps - TT Newsday	https://newsday.co.tt/2021/01/16/lawsuit-filed-for-tt-children-in-isis-refugee-camps/	2021-01-16	Lawsuit filed for 'TT' children in ISIS refugee camps	None 
Can America can solve migrant crisis? - TT Newsday	https://newsday.co.tt/2021/01/17/can-america-can-solve-migrant-crisis/	2021-01-17	Can America can solve migrant crisis?	None 
UN: Covid19 slows down international migration - TT Newsday	https://newsday.co.tt/2021/01/19/un-covid19-slows-down-international-migration/	2021-01-19	UN: Covid19 slows down international migration	None 
Equal Place prepares 1,000 migrant students for Catholic school - TT Newsday	https://newsday.co.tt/2021/01/20/equal-place-prepares-1000-migrant-students-for-catholic-school/	2021-01-20	Equal Place prepares 1,000 migrant students for Catholic school	None 
Young: Updated migrant policy still being developed - TT Newsday	https://newsday.co.tt/2021/01/23/young-updated-migrant-policy-still-being-developed/	2021-01-23	Young: Updated migrant policy still being developed	None 
'Venezuelan women exploited, disrespected' by Immigration - Trinidad Guardian	http://www.guardian.co.tt/news/venezuelan-women-exploited-disrespected-by-immigration-6.2.1279797.3272d5734b	2021-01-23	'Venezuelan women exploited, disrespected' by Immigration	Venezuelan women have complained of being exploited and disrespected by not only ordinary citizens but also by T&T's immigration officials says Dr Marlene Attzs, lecturer at the University of the West Indies (UWI). They couldn’t be here because they are trying to eke out a decent livelihood for their families back home, but they are here because they want to engage in prostitution,” Attzs said speaking at a virtual forum on Venezuelan migrants hosted by the Trade and Economic Development Unit of the Department of Economics, UWI, St Augustine, on Friday. “Some of the women interviewed have actually said that they are ridiculed by T&T’s immigration officials and state agents in terms of they come here legally and an immigration official would say to them ‘I don’t want to see your Letter of Invitation because I know what you’re here to do.’ Then he or she will use the full brunt of the power that they have to belittle and embarrass that migrant.” Attzs said T&T needs a gender policy for migrants. 
The refugee dogs of Tobago - TT Newsday	https://newsday.co.tt/2021/01/25/the-refugee-dogs-of-tobago/	2021-01-25	The refugee dogs of Tobago	None 
Venezuelan firm helps migrants ship goods from TT - TT Newsday	https://newsday.co.tt/2021/02/04/vzuelan-firm-helps-migrants-ship-goods-from-tt/	2021-02-04	Venezuelan firm helps migrants ship goods from TT	None 
Supermarkets wait and see over migrant re-registration - TT Newsday	https://newsday.co.tt/2021/02/10/supermarkets-wait-and-see-over-migrant-re-registration/	2021-02-10	Supermarkets wait and see over migrant re-registration	None 
Venezuelans welcome plan to vaccinate migrants - TT Newsday	https://newsday.co.tt/2021/02/21/venezuelans-welcome-plan-to-vaccinate-migrants/	2021-02-21	Venezuelans welcome plan to vaccinate migrants	None 
Published inJewel Ali: Moruga girl heads UN migration office - TT Newsday	https://newsday.co.tt/2021/03/07/jewel-ali-moruga-girl-heads-un-migration-office/	2021-03-07	Published inJewel Ali: Moruga girl heads UN migration office	None 
Renewed calls to bring nationals home from ISIS refugee camps - TT Newsday	https://newsday.co.tt/2021/03/22/renewed-calls-to-bring-tt-nationals-home-from-isis-refugee-camps/	2021-03-22	Renewed calls to bring nationals home from ISIS refugee camps	None 
‘Penal Covid hotspot due to migrant inflow’ - Trinidad & Tobago Express Newspapers	https://trinidadexpress.com/newsextra/penal-covid-hotspot-due-to-migrant-inflow/article_c03b8ea8-9220-11eb-899d-cb587bf8a2b8.html	2021-03-31	‘Penal Covid hotspot due to migrant inflow’	Penal/Debe Chamber of Commerce president Rampersad Sieuraj said he was not surprised that Penal has been identified as a hotspot for Covid-19 as illegal Venezuelans have been entering the country through areas in the district. On Sunday, Sieuraj said: “I am not surprised that Penal is a hotspot for Covid-19 simply because of the fact that we have so many illegal immigrants who have entered Trinidad via the southwest, like Morne Diablo and Lamoshell in Penal Rock Road, unchecked over the past year.” He said this has occurred on a daily or weekly basis. Sieuraj believes that had money been spent by the Government last year to purchase PCR and antigen test kits and also to test citizens and conduct contact tracing, the country would have been shut down for four weeks but would have now been in a better position. 
Relatives of Trini refugees let down by court's decision - Trinidad Guardian	http://www.guardian.co.tt/news/relatives-of-trini-refugees-let-down-by-courts-decision-6.2.1308617.115d57c96a	2021-03-31	Relatives of Trini refugees let down by court's decision	The relatives of women and children living in a Syrian refugee camp are saying that they are disappointed that a High Court decision on whether or not they would be granted passports to return to this country was postponed until April 26. When will our loved ones be rescued from this trauma? In an October 2019 update, Minister Young said the government was still doing verification checks. 
Families willing to pay for return of nationals at ISIS refugee camp - TT Newsday	https://newsday.co.tt/2021/03/31/families-willing-to-pay-for-return-of-nationals-at-isis-refugee-camp/	2021-03-31	Families willing to pay for return of nationals at ISIS refugee camp	None 
Venezuelan migrants leaving T&T - Trinidad Guardian	http://www.guardian.co.tt/news/venezuelan-migrants-leaving-tt-6.2.1313184.6847520317	2021-04-11	Venezuelan migrants leaving T&T	He said President of the United States Joe Biden has taken a less hardline approach to migration than his predecessor Donald Trump and it is possible that secret negotiations might be taking place with the Maduro regime. She added that local authorities are looking at Venezuelan migration through the lens of human trafficking. “Unfortunately the xenophobia will not go away any time soon, as we are only registering those that were already registered. 
70 per cent of Venezuelan migrants entered illegally - Trinidad & Tobago Express Newspapers	https://trinidadexpress.com/newsextra/70-per-cent-of-venezuelan-migrants-entered-illegally/article_f1abd424-9c76-11eb-9fea-dff09581e030.html	2021-04-13	70 per cent of Venezuelan migrants entered illegally	Even with borders closed 70 per cent of Venezuelan migrants entered Trinidad through illegal entry points. We know that the largest category of registrants were refugees and asylum seekers in both years”, she said. Meanwhile, an examination of routes showed that there was no significant variation between the two in 2019 and 2020. 
Man gets bail for alleged rape of migrant - Trinidad Guardian	http://www.guardian.co.tt/news/man-gets-bail-for-alleged-rape-of-migrant-6.2.1317524.206be4d5ba	2021-04-21	Man gets bail for alleged rape of migrant	Terrence Robinson, Joel Williams, and Joshua Ramlakhan appeared virtually before Magistrate Adrian Darmanie on Monday. The incident is alleged to have occurred in October, last year. In an unrelated matter, 35-year-old Anil Flemmin was remanded into custody Monday after appearing before a Sangre Grande Magistrate charged with two counts of sexual penetration of a 16-year-old girl. 
Cops disgruntled about housing migrants at stations amid spike - Trinidad Guardian	http://www.guardian.co.tt/news/cops-disgruntled-about-housing-migrants-at-stations-amid-spike-6.2.1318629.e0ea188436	2021-04-23	Cops disgruntled about housing migrants at stations amid spike	In an interview with Guardian Media, a senior police source said for this year, over 50 officers from the division were sent on quarantine. He noted that there have also been rampant breaches in COVID-19 protocols, particularly among officers. “There was an issue concerning a division that has some concerns about the continued detention of suspected prohibited migrants. 
Relatives of ISIS refugees accept repatriation decision by court - Trinidad Guardian	http://www.guardian.co.tt/news/relatives-of-isis-refugees-accept-repatriation-decision-by-court-6.2.1320742.fb199d0b14	2021-04-27	Relatives of ISIS refugees accept repatriation decision by court	In her judgement, Charles quoted extensively from evidence of Deputy Director of the ministry’s International Affairs Unit Richard Lynch, who also sits on the Repatriation and Reintegration Committee set up by former National Security Minister Stuart Young in 2018. He also claimed that while this country has good diplomatic relations with Syria, its government is not in control of the camp. The refugees’ relatives were represented by Elton Prescott SC, Criston Williams and Kerrina Samdeo with Nafeesa Mohammed also appearing in court. 
Court blanks repatriation of women, children from ISIS refugee camp in Syria - TT Newsday	https://newsday.co.tt/2021/04/27/court-blanks-repatriation-of-women-children-at-isis-refugee-camp-in-syria/	2021-04-27	Court blanks repatriation of women, children from ISIS refugee camp in Syria	None 
70 Trini children, 24 women in Syrian refugee camp - Trinidad & Tobago Express Newspapers	https://trinidadexpress.com/newsextra/70-trini-children-24-women-in-syrian-refugee-camp/article_91668618-a829-11eb-8ad2-b79061c61e5d.html	2021-04-28	70 Trini children, 24 women in Syrian refugee camp	“Seventy of our little ones and 24 women are currently struggling to survive in Al-Hol and Al Roj, two of the worst refugee camps in the world. The children are especially at risk of physical and sexual abuse. It went on to add that while Government officials “apparently have been sleeping peacefully” the children and women were suffering in Syria and “we cannot rest while our families live like this”. 
Venezuelan migrant was first case - Trinidad & Tobago Express Newspapers	https://trinidadexpress.com/news/local/venezuelan-migrant-was-first-case/article_3a9d6986-a7bc-11eb-afe4-07aeae8dd1d2.html	2021-04-28	Venezuelan migrant was first case	Asked by United National Congress (UNC) Senator Jayanti Lutchmedial how many samples had been tested for the Brazilian variant, Deyalsingh said thus far, 284 samples had been tested. He said efforts were being made to work with Public Health England towards strengthening The UWI’s technical capacity, and Government was also providing more funding to boost The UWI’s financial capacity so more testing can be done. So far, a total of nine people have tested positive for this variant. 
Health Ministry can't say if Brazilian-variant covid19 patient was illegal migrant - TT Newsday	https://newsday.co.tt/2021/04/28/health-ministry-cant-say-if-brazilian-variant-covid19-patient-was-illegal-migrant/	2021-04-28	Health Ministry can't say if Brazilian-variant covid19 patient was illegal migrant	None 
‘P1’ migrant’s legal status ‘a matter for National Security’ - Trinidad & Tobago Express Newspapers	https://trinidadexpress.com/news/local/p1-migrant-s-legal-status-a-matter-for-national-security/article_0542f854-a885-11eb-95ed-c3b688c0e47f.html	2021-04-28	‘P1’ migrant’s legal status ‘a matter for National Security’	So said Health Minister Terrence Deyalsingh yesterday, as he responded to queries during the ministry’s virtual news briefing. However, Deyalsingh and National Security Minister Fitzgerald Hinds have insisted Venezuelan migrants should not be blamed for the recent spike in Covid-19 cases. Minister Hinds did not immediately respond to calls or a WhatsApp request for comment yesterday. 
Hinds: Trinidad and Tobago citizens, not migrants, responsible for covid19 upsurge - TT Newsday	https://newsday.co.tt/2021/05/03/hinds-trinibagonians-not-migrants-responsible-for-covid19-upsurge/	2021-05-03	Hinds: Trinidad and Tobago citizens, not migrants, responsible for covid19 upsurge	None 
No sympathy for migrant squatters in Icacos - Trinidad & Tobago Express Newspapers	https://trinidadexpress.com/newsextra/no-sympathy-for-migrant-squatters-in-icacos/article_a5868752-acf1-11eb-97f6-bf82b40e7e8f.html	2021-05-03	No sympathy for migrant squatters in Icacos	Rojas, a former primary school teacher, is now attempting to educate at least 30 children between the ages of three and 16. Never in all my years have I ever seen illegal immigrants demanding things like education or jobs.” • “These people come here and demand better living conditions here, why they did not exercise that right in the country of their birth, we do have many children here who are in dire need of basic items.” • “Don’t come to our country and cram us up. “It’s basic xenophobia and hate, exactly all the things’ people use to discriminate against each other. 
Lyder: Clamp down on illegal migrants to reduce covid19 spread - TT Newsday	https://newsday.co.tt/2021/05/10/lyder-clamp-down-on-illegal-migrants-to-reduce-covid19-spread/	2021-05-10	Lyder: Clamp down on illegal migrants to reduce covid19 spread	None 
Trinidad and Tobago to receive EU funds to help Venezuelan migrants - TT Newsday	https://newsday.co.tt/2021/05/13/trinidad-and-tobago-to-receive-eu-funds-to-help-migrants/	2021-05-13	Trinidad and Tobago to receive EU funds to help Venezuelan migrants	None 
Activist: Governments must be responsible for migrant workers from Caribbean - TT Newsday	https://newsday.co.tt/2021/05/15/activist-governments-must-be-responsible-for-migrant-workers-from-caribbean-2/	2021-05-15	Activist: Governments must be responsible for migrant workers from Caribbean	None 
Funding coming for migrant relief - TT Newsday	https://newsday.co.tt/2021/05/16/funding-coming-for-migrant-relief/	2021-05-16	Funding coming for migrant relief	None 
Venezuelan migrant representatives meet with Hinds - Trinidad & Tobago Express Newspapers	https://trinidadexpress.com/newsextra/venezuelan-migrant-representatives-meet-with-hinds/article_c88ab97e-ba6d-11eb-84d8-8766b365dadf.html	2021-05-21	Venezuelan migrant representatives meet with Hinds	National Security Minister Fitzgerald Hinds today met with the leadership of several organisations representing Venezuelan nationals in Trinidad and Tobago. He said the registration of Venezuelan migrants in May 2019 and the subsequent re-registration exercise in March, which was conducted as part of Government’s humanitarian assistance to Venezuelan nationals in Trinidad and Tobago. He invited the Venezuelan representatives to continue to work with the Ministry of National Security towards ensuring that Venezuelan migration is grounded in adherence to the laws of Trinidad and Tobago. 
Archbishop, Hinds meet on RC Church's work with Venezuelan migrants - TT Newsday	https://newsday.co.tt/2021/05/26/archbishop-hinds-meet-on-rc-churchs-work-with-venezuelan-migrants/	2021-05-26	Archbishop, Hinds meet on RC Church's work with Venezuelan migrants	None 
Time to step up for migrants - TT Newsday	https://newsday.co.tt/2021/06/01/time-to-step-up-for-migrants/	2021-06-01	Time to step up for migrants	None 
Venezuelan refugee boxer in Trinidad punches Olympic ticket - TT Newsday - TT Newsday	https://newsday.co.tt/2021/06/08/venezuelan-refugee-boxer-in-trinidad-punches-olympic-ticket/	2021-06-08	Venezuelan refugee boxer in Trinidad punches Olympic ticket	None 
IACHR to discuss Venezuelan migrants to Trinidad and Tobago - TT Newsday - TT Newsday	https://newsday.co.tt/2021/06/08/iachr-to-discuss-venezuelan-migrants-to-trinidad-and-tobago/	2021-06-08	IACHR to discuss Venezuelan migrants to Trinidad and Tobago	None 
Venezuelan refugee living in T&T among athletes on Tokyo 2020 Refugee Olympic Team - Trinidad Guardian	https://guardian.co.tt/news/venezuelan-refugee-living-in-tt-among-athletes-on-tokyo-2020-refugee-olympic-team-6.2.1339859.6a533a7806	2021-06-08	Venezuelan refugee living in T&T among athletes on Tokyo 2020 Refugee Olympic Team	Eldric Sella, a boxer, who has been training at New Wave Health Club in Couva, has nurtured the dream of being an Olympic athlete since he was a child. Eldric was one of 55 International Olympic Committee (IOC) Refugee Scholars hoping for a spot at the Tokyo Olympics. UNHCR is incredibly proud to support them as they compete at the Tokyo Olympics. 
Shipping company plans to take 6,500 migrants home - TT Newsday	https://newsday.co.tt/2021/06/13/shipping-company-plans-to-take-6500-migrants-home/	2021-06-13	Shipping company plans to take 6,500 migrants home	None 
Trinidad and Tobago's refugee shame - TT Newsday - TT Newsday - TT Newsday	https://newsday.co.tt/2021/06/20/trinidad-and-tobagos-refugee-shame/	2021-06-20	Trinidad and Tobago's refugee shame	None 
The life of a refugee in Trinidad and Tobago - TT Newsday - TT Newsday - TT Newsday	https://newsday.co.tt/2021/06/20/the-life-of-a-refugee-in-trinidad-and-tobago/	2021-06-20	The life of a refugee in Trinidad and Tobago	None 
Rainbow Cup triathlon uncertain as host to migrate - TT Newsday	https://newsday.co.tt/2021/06/21/rainbow-cup-triathlon-uncertain-as-host-to-migrate/	2021-06-21	Rainbow Cup triathlon uncertain as host to migrate	None 
Venezuelan refugee gives away free fish to help jobless - TT Newsday - TT Newsday - TT Newsday	https://newsday.co.tt/2021/06/22/venezuelan-refugee-gives-away-free-fish-to-help-jobless/	2021-06-22	Venezuelan refugee gives away free fish to help jobless	None 
Human Rights body notes T&T's deplorable migrant conditions - Trinidad Guardian	https://www.guardian.co.tt/news/human-rights-body-notes-tts-deplorable-migrant-conditions-6.2.1347648.2503a95e68	2021-06-25	Human Rights body notes T&T's deplorable migrant conditions	The principle of non-refoulment gives protection under international human rights, refugee, humanitarian and customary law. A 2019 Caricom report links the Trinidad & Tobago Police Service to human trafficking and smuggling rings between Trinidad & Tobago and Venezuela.” Despite Prime Minister Keith Rowley announcing that stiffer penalties are imminent, Gomes said the government must do more to curb this serious human right issue. It included the registration of Venezuelan migrants in June 2019, where 15,653 registered over two weeks. 
Catholic Commission produces online magazine to highlight migrant issues - TT Newsday	https://newsday.co.tt/2021/06/25/catholic-commission-produces-online-magazine-to-highlight-migrant-issues/	2021-06-25	Catholic Commission produces online magazine to highlight migrant issues	None 
Adiós amigos…Close to 700 sick, jobless migrants return to Venezuela - TT Newsday	https://newsday.co.tt/2021/07/18/adios-amigos-close-to-700-sick-jobless-migrants-return-to-venezuela/	2021-07-18	Adiós amigos…Close to 700 sick, jobless migrants return to Venezuela	None 
US donates covid19 vaccines for Venezuelan migrants in Colombia - TT Newsday	https://newsday.co.tt/2021/07/24/us-donates-covid19-vaccines-for-venezuelan-migrants-in-colombia/	2021-07-24	US donates covid19 vaccines for Venezuelan migrants in Colombia	None 
Nurses' migration plans hampering their vaccinations - Idi Stuart - Trinidad Guardian	http://www.guardian.co.tt/news/nurses-migration-plans-hampering-their-vaccinations--idi-stuart-6.2.1362953.96bb922436	2021-07-28	Nurses' migration plans hampering their vaccinationsIdi Stuart	This is according to TTRNA President Idi Stuart in an interview with Guardian Media yesterday. Minister Terrence Deyalsingh said a mass vaccination drive is being planned for healthcare workers and should be rolled out by the end of this week across all five regional health authorities. Deyalsingh has spoken with Communication Minister Symon de Nobriga to discuss an educational campaign for the hesitant and uninformed, particularly those in rural communities. 
Living Water organises covid19 vaccination days for migrants - TT Newsday	https://newsday.co.tt/2021/07/30/living-water-organises-covid19-vaccination-days-for-migrants/	2021-07-30	Living Water organises covid19 vaccination days for migrants	None 
SEWA TT urges Trinis to bring migrant friends to be vaccinated - TT Newsday	https://newsday.co.tt/2021/08/01/sewa-tt-urges-trinis-to-bring-migrant-friends-to-be-vaccinated/	2021-08-01	SEWA TT urges Trinis to bring migrant friends to be vaccinated	None 
Living Water Community, SewaTT appeal to migrants to get vaccinated - Trinidad Guardian	https://www.guardian.co.tt/news/living-water-community-sewatt-appeal-to-migrants-to-get-vaccinated-6.2.1365549.3d9eaf6504	2021-08-01	Living Water Community, SewaTT appeal to migrants to get vaccinated	Nellis Dabera De Acosta, who came from Venezuela and has been living in Chaguanas for the past three years, spoke through an interpreter. De Acosta said, “Everyone should come out and take the vaccine to protect us all. Gomez said his wife was vaccinated 15 days ago and had no problems after taking the jab. 
Thousands of migrants catered for...500 take the jab - Trinidad & Tobago Express Newspapers	https://trinidadexpress.com/news/local/thousands-of-migrants-catered-for-500-take-the-jab/article_ba67ceaa-f329-11eb-be5c-2f2bb608ceb4.html	2021-08-02	Thousands of migrants catered for...500 take the jab	So we catered for people who speak Spanish, French, Urdu and a variety of languages. All you need to enter is one form of ID, from any country,” he said. We are providing transport ...particularly for the elderly or disabled and locals also. 
Over 1,000 migrants get covid19 shot via Living Water - TT Newsday	https://newsday.co.tt/2021/08/04/over-1000-migrants-get-covid19-shot-via-living-water/	2021-08-04	Over 1,000 migrants get covid19 shot via Living Water	None 
ECA says legal migration beneficial to economy - Trinidad News	https://newsday.co.tt/2019/06/18/eca-says-legal-migration-beneficial-to-economy/	2019-06-18	ECA says legal migration beneficial to economy	None 
Food insecurity can cause migration - Trinidad News	https://newsday.co.tt/2019/06/07/food-insecurity-can-cause-migration/	2019-06-07	Food insecurity can cause migration	None 
Rowley slams OAS, critics of Trinidad and Tobago treatment of Venezuelan migrants - TT Newsday	https://newsday.co.tt/2020/11/25/rowley-slams-oas-critics-of-trinidad-and-tobago-treatment-of-venezuelan-migrants/	2020-11-25	Rowley slams OAS, critics of Trinidad and Tobago treatment of Venezuelan migrants	None 
